project_id,client_id,client_name,sector,service_line,start_date,planned_end_date,actual_end_date,status,complexity,team_size,senior_staff_count,junior_staff_count,contract_value_ngn,actual_cost_ngn,delay_days,cost_overrun_pct,client_satisfaction_score,renewed_within_12m,acquisition_channel
P1462,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Political Risk Management,2022-09-11,2023-04-11,2023-07-27,Completed,High,7,2,5,88960000.0,110670000.0,107.0,0.244,2.7,No,Competitive Tender
P1464,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Stakeholder Engagement,2022-09-13,2023-06-13,2023-06-16,Completed,High,14,5,9,246070000.0,249020000.0,3.0,0.012,4.1,No,Repeat Client
P1463,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Strategic Planning,2022-09-14,2023-02-14,2023-04-24,Completed,Medium,4,1,3,26090000.0,34070000.0,69.0,0.306,2.9,No,Direct Outreach
P1262,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Political Risk Management,2022-09-17,2022-12-17,2022-12-17,Completed,Low,2,1,1,4810000.0,4810000.0,0.0,0.0,4.5,Yes,Referral
P1465,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Political Risk Management,2022-09-18,2022-11-18,2022-11-18,Completed,Low,3,1,2,5780000.0,5780000.0,0.0,0.0,4.3,No,Repeat Client
P1467,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Data Visualization & Analytics,2022-09-18,2023-01-18,2023-01-20,Completed,Medium,4,2,2,24010000.0,24300000.0,2.0,0.012,3.9,No,Repeat Client
P1129,C-PS-Client-03,PS-Client-03,Public Sector,Data Visualization & Analytics,2022-09-19,2023-06-19,2023-06-21,Completed,High,15,6,9,181460000.0,183270000.0,2.0,0.01,3.9,No,Repeat Client
P0290,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Stakeholder Engagement,2022-09-25,2023-03-25,2023-03-27,Completed,High,10,4,6,112580000.0,113930000.0,2.0,0.012,4.2,Yes,Repeat Client
P0924,C-FAI-Client-08,FAI-Client-08,Finance and Insurance,Political Risk Management,2022-09-26,2023-02-26,2023-02-28,Completed,Medium,4,1,3,38980000.0,39330000.0,2.0,0.009,4.1,No,Referral
P0923,C-FAI-Client-08,FAI-Client-08,Finance and Insurance,Political Risk Management,2022-09-27,2022-10-27,2022-12-01,Completed,Low,2,1,1,2670000.0,3990000.0,35.0,0.493,2.6,Yes,Direct Outreach
P1263,C-CEAT-Client-02,CEAT-Client-02,Creative Economy and Tourism,Market & Social Research,2022-09-28,2022-12-28,2022-12-30,Completed,Low,4,1,3,8530000.0,8640000.0,2.0,0.013,4.2,Yes,Competitive Tender
P0289,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Strategic Planning,2022-09-28,2022-10-28,2022-10-28,Completed,Low,3,1,2,3710000.0,3710000.0,0.0,0.0,4.4,Yes,Referral
P0078,C-A-Client-03,A-Client-03,Agriculture,Stakeholder Engagement,2022-10-01,2022-12-01,2023-02-01,Completed,Medium,4,1,3,7230000.0,10050000.0,62.0,0.39,3.0,No,Competitive Tender
P0927,C-FAI-Client-05,FAI-Client-05,Finance and Insurance,Stakeholder Engagement,2022-10-01,2022-11-01,2022-11-03,Completed,Low,4,2,2,6200000.0,6580000.0,2.0,0.062,3.9,No,Referral
P0293,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Strategic Planning,2022-10-01,2023-01-01,2023-01-03,Completed,Medium,5,2,3,25240000.0,25690000.0,2.0,0.018,4.5,Yes,Competitive Tender
P1472,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Political Risk Management,2022-10-02,2022-11-02,2022-11-06,Completed,Low,2,1,1,2480000.0,2790000.0,4.0,0.124,3.7,Yes,Competitive Tender
P0680,C-E-Client-07,E-Client-07,Energy,Data Visualization & Analytics,2022-10-05,2022-12-05,2022-12-09,Completed,Medium,8,4,4,23010000.0,24140000.0,4.0,0.049,4.3,Yes,Competitive Tender
P0292,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Data Visualization & Analytics,2022-10-06,2023-02-06,2023-03-25,Completed,Medium,6,2,4,30260000.0,38700000.0,47.0,0.279,2.7,Yes,Competitive Tender
P1264,C-CEAT-Client-01,CEAT-Client-01,Creative Economy and Tourism,Strategic Planning,2022-10-07,2023-03-07,2023-03-11,Completed,Medium,8,4,4,40560000.0,41490000.0,4.0,0.023,4.7,No,Competitive Tender
P1265,C-CEAT-Client-08,CEAT-Client-08,Creative Economy and Tourism,Political Risk Management,2022-10-08,2023-02-08,2023-02-09,Completed,Medium,6,3,3,18590000.0,18700000.0,1.0,0.006,4.3,No,Repeat Client
P0925,C-FAI-Client-01,FAI-Client-01,Finance and Insurance,Strategic Planning,2022-10-11,2022-11-11,2022-11-15,Completed,Low,3,1,2,3700000.0,4190000.0,4.0,0.132,3.5,Yes,Repeat Client
P1130,C-PS-Client-09,PS-Client-09,Public Sector,Political Risk Management,2022-10-12,2022-12-12,2022-12-15,Completed,Low,4,1,3,6490000.0,6780000.0,3.0,0.045,4.9,Yes,Repeat Client
P1473,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Political Risk Management,2022-10-13,2022-12-13,2022-12-15,Completed,Medium,8,3,5,21480000.0,22080000.0,2.0,0.028,4.3,Yes,Competitive Tender
P0926,C-FAI-Client-09,FAI-Client-09,Finance and Insurance,Stakeholder Engagement,2022-10-13,2022-12-13,2022-12-16,Completed,Low,2,1,1,5720000.0,5950000.0,3.0,0.041,4.5,Yes,Repeat Client
P0681,C-E-Client-04,E-Client-04,Energy,Data Visualization & Analytics,2022-10-14,2022-12-14,2023-01-21,Completed,Low,2,1,1,5220000.0,6440000.0,38.0,0.233,2.6,No,Repeat Client
P0928,C-FAI-Client-06,FAI-Client-06,Finance and Insurance,Data Visualization & Analytics,2022-10-18,2023-01-18,2023-04-16,Completed,Medium,7,2,5,39690000.0,63500000.0,88.0,0.6,2.8,No,Repeat Client
P1468,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Political Risk Management,2022-10-21,2023-03-21,2023-03-25,Completed,High,9,2,7,86490000.0,88050000.0,4.0,0.018,4.5,No,Repeat Client
P1470,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Strategic Planning,2022-10-21,2023-01-21,2023-03-01,Completed,Low,3,1,2,8930000.0,10690000.0,39.0,0.197,3.6,Yes,Repeat Client
P1471,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Market & Social Research,2022-10-21,2022-12-21,2022-12-25,Completed,Low,4,1,3,9340000.0,9760000.0,4.0,0.045,4.2,Yes,Direct Outreach
P1469,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Strategic Planning,2022-10-22,2023-01-22,,Cancelled,Medium,6,3,3,28000000.0,29060000.0,,,,N/A,Competitive Tender
P0679,C-E-Client-02,E-Client-02,Energy,Strategic Planning,2022-10-22,2023-05-22,2023-05-22,Completed,High,10,4,6,136500000.0,136500000.0,0.0,0.0,4.3,Yes,Competitive Tender
P0291,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Strategic Planning,2022-10-25,2022-12-25,2022-12-26,Completed,Medium,8,2,6,22810000.0,23130000.0,1.0,0.014,3.8,Yes,Repeat Client
P0079,C-A-Client-03,A-Client-03,Agriculture,Political Risk Management,2022-11-02,2023-01-02,2023-01-02,Completed,Low,4,2,2,5740000.0,5740000.0,0.0,0.0,4.6,No,Repeat Client
P1475,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Strategic Planning,2022-11-02,2023-05-02,2023-06-11,Completed,High,7,3,4,83060000.0,100920000.0,40.0,0.215,3.1,No,Repeat Client
P0082,C-A-Client-07,A-Client-07,Agriculture,Stakeholder Engagement,2022-11-04,2023-03-04,2023-03-08,Completed,Medium,8,3,5,30870000.0,31830000.0,4.0,0.031,4.2,Yes,Repeat Client
P0080,C-A-Client-06,A-Client-06,Agriculture,Strategic Planning,2022-11-05,2022-12-05,2022-12-08,Completed,Low,3,1,2,2480000.0,2680000.0,3.0,0.081,4.0,No,Referral
P0294,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Strategic Planning,2022-11-05,2023-02-05,2023-03-25,Completed,Low,4,2,2,16960000.0,22120000.0,48.0,0.304,2.8,No,Repeat Client
P0932,C-FAI-Client-05,FAI-Client-05,Finance and Insurance,Stakeholder Engagement,2022-11-11,2023-01-11,2023-01-11,Completed,Low,4,1,3,9570000.0,9570000.0,0.0,0.0,4.5,Yes,Repeat Client
P0081,C-A-Client-04,A-Client-04,Agriculture,Digital Transformation,2022-11-12,2022-12-12,2022-12-14,Completed,Low,4,2,2,3750000.0,4040000.0,2.0,0.077,4.0,Yes,Repeat Client
P0931,C-FAI-Client-04,FAI-Client-04,Finance and Insurance,Strategic Planning,2022-11-15,2022-12-15,2023-01-20,Completed,Low,2,1,1,2850000.0,4560000.0,36.0,0.6,2.5,No,Competitive Tender
P0296,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Data Visualization & Analytics,2022-11-15,2023-01-15,2023-01-15,Completed,Low,2,1,1,5350000.0,5350000.0,0.0,0.0,4.2,No,Referral
P0930,C-FAI-Client-06,FAI-Client-06,Finance and Insurance,Digital Transformation,2022-11-18,2023-07-18,2023-07-19,Completed,High,14,3,11,270350000.0,271160000.0,1.0,0.003,4.1,Yes,Competitive Tender
P1474,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Data Visualization & Analytics,2022-11-18,2023-01-18,2023-02-12,Completed,Low,2,1,1,5060000.0,6190000.0,25.0,0.224,3.8,No,Repeat Client
P1132,C-PS-Client-03,PS-Client-03,Public Sector,Market & Social Research,2022-11-20,2023-03-20,2023-03-22,Completed,Medium,7,3,4,35800000.0,36270000.0,2.0,0.013,4.2,No,Repeat Client
P0683,C-E-Client-05,E-Client-05,Energy,Market & Social Research,2022-11-20,2023-03-20,2023-05-09,Completed,Medium,4,1,3,22960000.0,29600000.0,50.0,0.289,2.9,No,Referral
P0682,C-E-Client-09,E-Client-09,Energy,Stakeholder Engagement,2022-11-21,2022-12-21,2023-01-16,Completed,Low,2,1,1,3100000.0,4850000.0,26.0,0.563,2.7,No,Referral
P0297,C-CACM-Client-02,CACM-Client-02,Climate and Carbon Markets,Strategic Planning,2022-11-24,2023-03-24,2023-03-27,Completed,Medium,8,3,5,41410000.0,42530000.0,3.0,0.027,4.2,No,Competitive Tender
P0295,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Political Risk Management,2022-11-24,2023-07-24,2023-08-31,Completed,High,10,3,7,174470000.0,194710000.0,38.0,0.116,3.6,Yes,Referral
P0083,C-A-Client-03,A-Client-03,Agriculture,Market & Social Research,2022-11-24,2022-12-24,2022-12-26,Completed,Low,2,1,1,1500000.0,1600000.0,2.0,0.066,4.2,No,Referral
P1266,C-CEAT-Client-06,CEAT-Client-06,Creative Economy and Tourism,Digital Transformation,2022-11-24,2023-02-24,2023-02-26,Completed,Medium,4,2,2,12660000.0,13000000.0,2.0,0.027,4.1,No,Competitive Tender
P1131,C-PS-Client-02,PS-Client-02,Public Sector,Political Risk Management,2022-11-25,2023-08-25,2023-08-28,Completed,High,14,3,11,162930000.0,165210000.0,3.0,0.014,4.2,No,Repeat Client
P0929,C-FAI-Client-08,FAI-Client-08,Finance and Insurance,Data Visualization & Analytics,2022-11-27,2022-12-27,2022-12-29,Completed,Low,2,1,1,2680000.0,2820000.0,2.0,0.052,3.5,No,Direct Outreach
P0685,C-E-Client-07,E-Client-07,Energy,Strategic Planning,2022-12-02,2023-01-02,2023-01-02,Completed,Low,3,1,2,4500000.0,4500000.0,0.0,0.0,4.1,Yes,Repeat Client
P1478,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Political Risk Management,2022-12-02,2023-03-02,2023-03-02,Completed,Medium,7,2,5,27630000.0,27630000.0,0.0,0.0,4.9,Yes,Repeat Client
P1134,C-PS-Client-04,PS-Client-04,Public Sector,Data Visualization & Analytics,2022-12-03,2023-01-03,2023-01-05,Completed,Low,3,1,2,2990000.0,3230000.0,2.0,0.081,4.2,Yes,Referral
P0299,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Political Risk Management,2022-12-03,2023-04-03,2023-04-04,Completed,Medium,7,3,4,39460000.0,39700000.0,1.0,0.006,4.7,No,Repeat Client
P1482,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Strategic Planning,2022-12-04,2023-05-04,2023-07-31,Completed,Medium,8,3,5,61820000.0,91430000.0,88.0,0.479,2.2,No,Competitive Tender
P0298,C-CACM-Client-01,CACM-Client-01,Climate and Carbon Markets,Digital Transformation,2022-12-05,2023-01-05,2023-01-07,Completed,Low,4,2,2,5430000.0,5790000.0,2.0,0.066,4.8,Yes,Direct Outreach
P0086,C-A-Client-01,A-Client-01,Agriculture,Political Risk Management,2022-12-06,2023-02-06,2023-02-22,Completed,Medium,7,3,4,13980000.0,17250000.0,16.0,0.234,3.0,No,Competitive Tender
P1480,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Strategic Planning,2022-12-06,2023-09-06,2023-09-06,Completed,High,7,2,5,111920000.0,111920000.0,0.0,0.0,4.4,Yes,Repeat Client
P1476,C-TAI-Client-08,TAI-Client-08,Technology and Innovation,Digital Transformation,2022-12-07,2023-03-07,2023-03-07,Completed,Low,4,1,3,13530000.0,13530000.0,0.0,0.0,3.8,No,Referral
P0686,C-E-Client-10,E-Client-10,Energy,Strategic Planning,2022-12-08,2023-02-08,2023-02-10,Completed,Low,4,1,3,12580000.0,13100000.0,2.0,0.041,3.6,No,Repeat Client
P0087,C-A-Client-06,A-Client-06,Agriculture,Data Visualization & Analytics,2022-12-08,2023-03-08,2023-03-09,Completed,Medium,7,2,5,24650000.0,24920000.0,1.0,0.011,3.8,No,Competitive Tender
P1135,C-PS-Client-05,PS-Client-05,Public Sector,Stakeholder Engagement,2022-12-11,2023-03-11,2023-03-17,Completed,Low,3,1,2,9440000.0,9970000.0,6.0,0.056,4.1,Yes,Repeat Client
P0084,C-A-Client-06,A-Client-06,Agriculture,Political Risk Management,2022-12-14,2023-02-14,2023-04-13,Completed,Medium,5,1,4,9380000.0,12940000.0,58.0,0.379,3.0,No,Referral
P1481,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Strategic Planning,2022-12-15,2023-03-15,2023-03-18,Completed,Low,2,1,1,7360000.0,7610000.0,3.0,0.034,4.8,Yes,Repeat Client
P0933,C-FAI-Client-01,FAI-Client-01,Finance and Insurance,Market & Social Research,2022-12-17,2023-04-17,2023-04-20,Completed,Medium,4,1,3,32200000.0,32680000.0,3.0,0.015,3.8,No,Competitive Tender
P0684,C-E-Client-05,E-Client-05,Energy,Digital Transformation,2022-12-17,2023-03-17,2023-03-18,Completed,Medium,7,2,5,40220000.0,40700000.0,1.0,0.012,3.7,No,Repeat Client
P0300,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Market & Social Research,2022-12-20,2023-05-20,2023-05-24,Completed,Medium,7,2,5,45780000.0,47060000.0,4.0,0.028,4.5,Yes,Referral
P1479,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Strategic Planning,2022-12-20,2023-01-20,2023-01-22,Completed,Low,2,1,1,2570000.0,2740000.0,2.0,0.066,4.4,No,Repeat Client
P1136,C-PS-Client-08,PS-Client-08,Public Sector,Data Visualization & Analytics,2022-12-21,2023-07-21,2023-11-17,Completed,High,11,4,7,114900000.0,156950000.0,119.0,0.366,2.1,No,Repeat Client
P1133,C-PS-Client-07,PS-Client-07,Public Sector,Strategic Planning,2022-12-21,2023-04-21,2023-04-21,Completed,Medium,7,2,5,27750000.0,27750000.0,0.0,0.0,4.4,Yes,Repeat Client
P0301,C-CACM-Client-06,CACM-Client-06,Climate and Carbon Markets,Political Risk Management,2022-12-25,2023-08-25,2023-11-24,Completed,High,8,3,5,112890000.0,136260000.0,91.0,0.207,2.3,No,Repeat Client
P0085,C-A-Client-04,A-Client-04,Agriculture,Data Visualization & Analytics,2022-12-26,2023-03-26,2023-03-29,Completed,Low,4,2,2,9670000.0,10070000.0,3.0,0.041,4.4,Yes,Referral
P1483,C-TAI-Client-06,TAI-Client-06,Technology and Innovation,Digital Transformation,2022-12-26,2023-01-26,2023-01-28,Completed,Low,3,1,2,3270000.0,3450000.0,2.0,0.056,3.8,No,Direct Outreach
P1477,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Strategic Planning,2022-12-28,2023-08-28,2023-08-29,Completed,High,9,3,6,107840000.0,108380000.0,1.0,0.005,5.0,Yes,Competitive Tender
P1489,C-TAI-Client-07,TAI-Client-07,Technology and Innovation,Market & Social Research,2023-01-02,2023-04-02,2023-06-01,Completed,Medium,4,1,3,15370000.0,20320000.0,60.0,0.322,2.7,No,Repeat Client
P0302,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Stakeholder Engagement,2023-01-04,2023-05-04,2023-05-04,Completed,Medium,8,2,6,48100000.0,48100000.0,0.0,0.0,4.1,No,Repeat Client
P0306,C-CACM-Client-07,CACM-Client-07,Climate and Carbon Markets,Market & Social Research,2023-01-04,2023-03-04,2023-03-07,Completed,Medium,7,3,4,23470000.0,24570000.0,3.0,0.047,4.0,No,Repeat Client
P0092,C-A-Client-01,A-Client-01,Agriculture,Strategic Planning,2023-01-06,2023-09-06,2023-09-09,Completed,High,11,2,9,129770000.0,131850000.0,3.0,0.016,4.0,No,Repeat Client
P0095,C-A-Client-07,A-Client-07,Agriculture,Strategic Planning,2023-01-07,2023-07-07,2023-07-11,Completed,High,7,3,4,47210000.0,48150000.0,4.0,0.02,3.9,Yes,Repeat Client
P0305,C-CACM-Client-05,CACM-Client-05,Climate and Carbon Markets,Data Visualization & Analytics,2023-01-07,2023-02-07,,Cancelled,Low,3,1,2,4140000.0,4430000.0,,,,N/A,Referral
P0089,C-A-Client-05,A-Client-05,Agriculture,Strategic Planning,2023-01-07,2023-06-07,2023-06-09,Completed,Medium,6,2,4,36590000.0,37180000.0,2.0,0.016,4.6,Yes,Direct Outreach
P1487,C-TAI-Client-03,TAI-Client-03,Technology and Innovation,Digital Transformation,2023-01-09,2023-02-09,2023-03-21,Completed,Low,3,1,2,3770000.0,5730000.0,40.0,0.519,2.6,No,Repeat Client
P1139,C-PS-Client-04,PS-Client-04,Public Sector,Market & Social Research,2023-01-09,2023-10-09,2023-11-13,Completed,High,8,4,4,120890000.0,134070000.0,35.0,0.109,3.8,Yes,Repeat Client
P1488,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Stakeholder Engagement,2023-01-12,2023-04-12,2023-04-13,Completed,Medium,7,3,4,30640000.0,31010000.0,1.0,0.012,4.5,No,Referral
P1267,C-CEAT-Client-05,CEAT-Client-05,Creative Economy and Tourism,Market & Social Research,2023-01-12,2023-03-12,2023-03-12,Completed,Low,4,1,3,5760000.0,5760000.0,0.0,0.0,3.8,Yes,Repeat Client
P1140,C-PS-Client-02,PS-Client-02,Public Sector,Political Risk Management,2023-01-13,2023-02-13,2023-03-28,Completed,Low,2,1,1,1910000.0,2640000.0,43.0,0.38,2.5,No,Competitive Tender
P0934,C-FAI-Client-02,FAI-Client-02,Finance and Insurance,Data Visualization & Analytics,2023-01-16,2023-06-16,,Cancelled,High,13,3,10,128320000.0,130240000.0,,,,N/A,Referral
P0687,C-E-Client-06,E-Client-06,Energy,Market & Social Research,2023-01-17,2023-02-17,2023-02-21,Completed,Low,3,1,2,3640000.0,4180000.0,4.0,0.148,4.9,Yes,Referral
P1268,C-CEAT-Client-05,CEAT-Client-05,Creative Economy and Tourism,Political Risk Management,2023-01-17,2023-05-17,2023-08-12,Completed,Medium,4,2,2,13190000.0,18060000.0,87.0,0.369,2.6,No,Repeat Client
P1485,C-TAI-Client-04,TAI-Client-04,Technology and Innovation,Strategic Planning,2023-01-19,2023-04-19,2023-04-22,Completed,Medium,6,2,4,22150000.0,22840000.0,3.0,0.031,3.9,No,Direct Outreach
P1486,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Strategic Planning,2023-01-19,2023-04-19,2023-05-26,Completed,Medium,6,2,4,27070000.0,34080000.0,37.0,0.259,3.0,No,Referral
P0935,C-FAI-Client-02,FAI-Client-02,Finance and Insurance,Political Risk Management,2023-01-20,2023-04-20,2023-04-22,Completed,Medium,5,2,3,29450000.0,30070000.0,2.0,0.021,4.7,Yes,Repeat Client
P0093,C-A-Client-06,A-Client-06,Agriculture,Political Risk Management,2023-01-20,2023-06-20,2023-06-22,Completed,Medium,6,3,3,37240000.0,37800000.0,2.0,0.015,4.7,Yes,Competitive Tender
P0304,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Data Visualization & Analytics,2023-01-20,2023-03-20,2023-05-28,Completed,Medium,4,1,3,10610000.0,16980000.0,69.0,0.6,2.0,No,Direct Outreach
P0094,C-A-Client-07,A-Client-07,Agriculture,Stakeholder Engagement,2023-01-20,2023-04-20,2023-04-26,Completed,Low,2,1,1,4870000.0,5260000.0,6.0,0.081,4.6,Yes,Repeat Client
P0303,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Political Risk Management,2023-01-22,2023-03-22,2023-03-26,Completed,Low,2,1,1,5700000.0,6120000.0,4.0,0.074,4.1,Yes,Repeat Client
P1484,C-TAI-Client-02,TAI-Client-02,Technology and Innovation,Digital Transformation,2023-01-22,2023-08-22,2023-08-22,Completed,High,12,3,9,166570000.0,166570000.0,0.0,0.0,4.4,Yes,Repeat Client
P1137,C-PS-Client-03,PS-Client-03,Public Sector,Market & Social Research,2023-01-24,2023-06-24,2023-08-27,Completed,Medium,7,3,4,43970000.0,53860000.0,64.0,0.225,3.0,No,Repeat Client
P0090,C-A-Client-07,A-Client-07,Agriculture,Digital Transformation,2023-01-25,2023-05-25,2023-05-26,Completed,Medium,6,2,4,22250000.0,22450000.0,1.0,0.009,4.1,Yes,Repeat Client
P1269,C-CEAT-Client-05,CEAT-Client-05,Creative Economy and Tourism,Market & Social Research,2023-01-27,2023-03-27,2023-03-27,Completed,Medium,8,2,6,12740000.0,12740000.0,0.0,0.0,4.9,No,Repeat Client
P0091,C-A-Client-02,A-Client-02,Agriculture,Data Visualization & Analytics,2023-01-27,2023-05-27,,Cancelled,Medium,4,2,2,15990000.0,16290000.0,,,,N/A,Referral
P0088,C-A-Client-01,A-Client-01,Agriculture,Digital Transformation,2023-01-27,2023-06-27,2023-06-27,Completed,High,10,5,5,55090000.0,55090000.0,0.0,0.0,4.2,Yes,Referral
P1138,C-PS-Client-04,PS-Client-04,Public Sector,Digital Transformation,2023-01-28,2023-02-28,2023-02-28,Completed,Low,2,1,1,1740000.0,1740000.0,0.0,0.0,4.5,No,Competitive Tender
P1490,C-TAI-Client-01,TAI-Client-01,Technology and Innovation,Strategic Planning,2023-02-01,2023-04-01,2023-04-02,Completed,Low,2,1,1,5180000.0,5250000.0,1.0,0.013,4.7,Yes,Competitive Tender
P0312,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Digital Transformation,2023-02-01,2023-04-01,2023-04-05,Completed,Low,2,1,1,4350000.0,4640000.0,4.0,0.066,4.5,No,Referral
P0309,C-CACM-Client-08,CACM-Client-08,Climate and Carbon Markets,Strategic Planning,2023-02-02,2023-07-02,2023-08-31,Completed,Medium,4,2,2,32540000.0,42010000.0,60.0,0.291,2.7,No,Repeat Client
P0307,C-CACM-Client-04,CACM-Client-04,Climate and Carbon Markets,Stakeholder Engagement,2023-02-05,2023-07-05,2023-07-06,Completed,Medium,8,4,4,71020000.0,71660000.0,1.0,0.009,4.7,No,Repeat Client
P0100,C-A-Client-07,A-Client-07,Agriculture,Digital Transformation,2023-02-05,2023-05-05,2023-05-08,Completed,Medium,7,2,5,23220000.0,23960000.0,3.0,0.032,4.3,No,Competitive Tender
P1143,C-PS-Client-05,PS-Client-05,Public Sector,Market & Social Research,2023-02-05,2023-04-05,2023-04-06,Completed,Medium,7,2,5,17900000.0,18190000.0,1.0,0.016,3.2,No,Repeat Client
P1270,C-CEAT-Client-03,CEAT-Client-03,Creative Economy and Tourism,Strategic Planning,2023-02-05,2023-04-05,2023-04-07,Completed,Low,3,1,2,4560000.0,4700000.0,2.0,0.031,3.7,Yes,Repeat Client
P1491,C-TAI-Client-05,TAI-Client-05,Technology and Innovation,Political Risk Management,2023-02-06,2023-04-06,2023-04-09,Completed,Medium,8,3,5,23890000.0,25040000.0,3.0,0.048,4.0,No,Repeat Client
P0936,C-FAI-Client-06,FAI-Client-06,Finance and Insurance,Strategic Planning,2023-02-07,2023-04-07,2023-04-10,Completed,Low,2,1,1,5310000.0,5600000.0,3.0,0.054,4.3,Yes,Repeat Client
